country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
India,31-05-2026,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52,76.37,SO2,10,14,12
India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,PM10,161,168,165
India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,NH3,10,10,10
India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,PM2.5,37,300,62
India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,NH3,1,6,3
India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,SO2,9,15,12
India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,CO,15,52,43
India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,OZONE,22,44,35
India,31-05-2026,Jammu & Kashmir,Pampore,"Khrew, Pampore - JKPCC",34.03,75.01,PM10,22,62,44
India,31-05-2026,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",34.07,74.82,PM10,22,43,28
India,31-05-2026,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",34.07,74.82,CO,9,27,15
India,31-05-2026,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.81,86.44,SO2,0,0,0
India,31-05-2026,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.81,86.44,CO,2,109,9
India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,PM2.5,53,91,63
India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,NO2,8,8,8
India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,SO2,0,0,0
India,31-05-2026,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.17,75.66,OZONE,25,26,25
India,31-05-2026,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",15.89,74.54,SO2,46,58,53
India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,PM10,34,88,56
India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,SO2,7,18,13
India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,PM10,53,82,66
India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,NO2,19,24,22
India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,CO,34,43,38
India,31-05-2026,Maharashtra,Beed,"Bir, Beed - MPCB",18.99,75.75,SO2,1,2,1
India,31-05-2026,Maharashtra,Beed,"Bir, Beed - MPCB",18.99,75.75,CO,12,32,14
India,31-05-2026,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.02,73.04,NO2,0,0,0
India,31-05-2026,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.02,73.04,SO2,0,0,0
India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,PM10,63,139,87
India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,NO2,14,31,20
India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,SO2,3,12,7
India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,CO,16,42,38
India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,OZONE,12,97,36
India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,PM10,37,55,46
India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,OZONE,21,27,24
India,31-05-2026,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.96,79.3,PM2.5,40,63,50
India,31-05-2026,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.96,79.3,CO,20,28,23
India,31-05-2026,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.98,79.23,NO2,14,15,14
India,31-05-2026,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.98,79.23,SO2,5,34,13
India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,NH3,1,1,1
India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,CO,2,18,13
India,31-05-2026,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.33,75.8,SO2,0,0,0
India,31-05-2026,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.46,75.01,NO2,23,29,27
India,31-05-2026,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",15.41,75.64,PM2.5,5,143,15
India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,PM2.5,38,44,40
India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,NH3,1,3,2
India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,PM10,33,68,48
India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,SO2,3,7,4
India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,NH3,1,3,3
India,31-05-2026,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.42,75.74,PM10,20,31,27
India,31-05-2026,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.42,75.74,CO,10,20,15
India,31-05-2026,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.89,74.85,NO2,7,13,9
India,31-05-2026,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.89,74.85,OZONE,37,37,37
India,31-05-2026,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21,76.37,NO2,16,19,17
India,31-05-2026,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21,76.37,SO2,2,5,3
India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,PM10,70,71,70
India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,SO2,18,19,18
India,31-05-2026,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.11,82.65,PM10,39,191,113
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,PM10,22,125,58
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,NO2,22,52,36
India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,OZONE,29,85,43
India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,PM10,26,67,36
India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,OZONE,12,75,26
India,31-05-2026,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.72,77,CO,17,36,18
India,31-05-2026,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",19.22,73.2,NO2,12,27,20
India,31-05-2026,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.94,77.79,NH3,3,8,5
India,31-05-2026,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.94,77.79,SO2,8,9,8
India,31-05-2026,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.16,79.97,CO,24,47,33
India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,PM10,40,128,65
India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,NO2,11,38,19
India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,SO2,18,28,24
India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,CO,10,34,17
India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,SO2,2,6,4
India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,CO,38,96,42
India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,NO2,11,24,17
India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,NO2,15,72,44
India,31-05-2026,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.33,75.05,PM10,9,133,79
India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,NH3,1,1,1
India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,CO,24,38,30
India,31-05-2026,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.23,77.4,SO2,7,24,15
India,31-05-2026,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.23,77.4,CO,2,62,22
India,31-05-2026,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.97,76.06,OZONE,10,120,32
India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,NO2,18,83,36
India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,OZONE,59,128,66
India,31-05-2026,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.2,78.15,NO2,49,71,58
India,31-05-2026,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.2,78.15,SO2,1,25,9
India,31-05-2026,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.73,75.81,PM10,20,120,59
India,31-05-2026,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.73,75.81,CO,43,49,46
India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,PM10,9,55,30
India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,CO,16,30,29
India,31-05-2026,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.71,75.88,SO2,2,3,3
India,31-05-2026,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.71,75.88,CO,17,32,18
India,31-05-2026,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.91,77.6,NO2,19,20,19
India,31-05-2026,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.94,77.68,PM10,29,65,46
India,31-05-2026,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.94,77.68,NH3,0,0,0
India,31-05-2026,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.95,77.54,PM2.5,8,37,20
India,31-05-2026,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.94,77.59,PM10,10,63,31
India,31-05-2026,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.92,77.58,SO2,14,35,23
India,31-05-2026,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.92,77.58,CO,8,66,14
India,31-05-2026,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.03,77.49,NH3,3,4,3
India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,PM2.5,3,98,35
India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,NH3,3,4,4
India,31-05-2026,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55,76.56,CO,15,25,22
India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,PM2.5,0,0,0
India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,PM10,0,0,0
India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,NH3,0,0,0
India,31-05-2026,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.56,SO2,3,7,7
India,31-05-2026,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.56,CO,14,32,25
India,31-05-2026,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.88,76.61,SO2,2,3,2
India,31-05-2026,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.56,76.89,PM10,0,0,0
India,31-05-2026,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.51,76.94,NO2,0,0,0
India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,PM2.5,3,55,20
India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,PM10,20,500,77
India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,NH3,5,6,6
India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,CO,7,20,16
India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,OZONE,11,54,29
India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,PM10,80,86,83
India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,PM2.5,26,286,94
India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,CO,4,53,39
India,31-05-2026,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",30.71,76.85,PM2.5,15,91,48
India,31-05-2026,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",30.71,76.85,CO,10,56,16
India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,NH3,2,3,2
India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,CO,27,42,38
India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,NO2,5,58,14
India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,SO2,4,6,5
India,31-05-2026,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.3,72.84,SO2,5,9,7
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.05,72.85,PM10,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.05,72.85,NH3,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,OZONE,3,41,12
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,PM2.5,15,55,33
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,NH3,1,1,1
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,CO,10,37,22
India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,PM2.5,7,105,20
India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,PM10,40,99,66
India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,NH3,1,4,2
India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,SO2,1,9,4
India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,NO2,11,21,15
India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,NH3,5,8,6
India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,OZONE,4,41,23
India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,PM2.5,18,39,27
India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,PM10,33,53,42
India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,OZONE,5,33,13
India,31-05-2026,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.1,72.87,PM10,21,38,29
India,31-05-2026,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",19.11,73.01,OZONE,7,15,10
India,31-05-2026,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.01,73.02,NO2,59,59,59
India,31-05-2026,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.01,73.02,SO2,0,0,0
India,31-05-2026,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19.06,73.02,PM2.5,26,50,36
India,31-05-2026,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",19.27,76.76,CO,8,14,11
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",18.64,73.85,NO2,9,24,15
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18.64,73.82,NO2,0,0,0
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",18.59,73.78,NO2,9,29,17
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.61,73.8,OZONE,9,38,18
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.62,73.77,PM10,76,97,85
India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.62,73.77,SO2,1,1,1
India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,PM10,27,106,59
India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,NO2,19,27,22
India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,CO,24,47,29
India,31-05-2026,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18.45,73.85,NO2,0,0,0
India,31-05-2026,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57,73.93,PM2.5,17,57,36
India,31-05-2026,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.1,72.87,SO2,7,8,7
India,31-05-2026,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.05,72.92,PM10,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.05,72.92,CO,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.22,72.83,NH3,1,3,2
India,31-05-2026,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.22,72.83,OZONE,20,78,45
India,31-05-2026,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.06,72.85,NO2,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.06,72.85,SO2,2,3,3
India,31-05-2026,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.17,72.92,NH3,2,3,2
India,31-05-2026,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.09,72.89,NO2,6,7,6
India,31-05-2026,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.09,72.89,SO2,29,29,29
India,31-05-2026,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.2,72.82,NH3,2,3,3
India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,PM2.5,25,49,34
India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,PM10,41,58,49
India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,NO2,11,24,14
India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,NH3,3,4,4
India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,PM10,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,NH3,5,5,5
India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,SO2,0,0,0
India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,PM10,44,65,52
India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,CO,23,23,23
India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,OZONE,35,70,48
India,31-05-2026,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.24,73.16,NO2,9,23,17
India,31-05-2026,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",19.23,73.16,PM2.5,8,27,14
India,31-05-2026,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",19.23,73.16,OZONE,10,22,14
India,31-05-2026,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.45,72.8,NO2,8,25,12
India,31-05-2026,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",26.05,91.87,NH3,0,0,0
India,31-05-2026,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",26.05,91.87,CO,2,78,2
India,31-05-2026,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25.58,91.89,PM10,0,0,0
India,31-05-2026,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",25.58,91.89,CO,12,64,17
India,31-05-2026,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.72,92.72,PM10,21,46,30
India,31-05-2026,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.72,92.72,NO2,1,1,1
India,31-05-2026,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.72,92.72,SO2,14,15,15
India,31-05-2026,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.83,85.1,PM2.5,27,180,67
India,31-05-2026,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.83,85.1,NO2,12,28,17
India,31-05-2026,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.83,85.1,SO2,9,21,13
India,31-05-2026,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51,86.89,NO2,1,26,13
India,31-05-2026,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51,86.89,SO2,6,8,7
India,31-05-2026,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.12,85.39,NO2,5,22,10
India,31-05-2026,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.12,85.39,NH3,1,2,1
India,31-05-2026,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.94,86.73,PM2.5,9,38,21
India,31-05-2026,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.94,86.73,PM10,33,68,49
India,31-05-2026,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.94,86.73,SO2,6,12,8
India,31-05-2026,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",20.24,85.84,NH3,2,2,2
India,31-05-2026,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.35,85.82,NO2,8,27,17
India,31-05-2026,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.35,85.82,NH3,3,4,3
India,31-05-2026,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.35,85.82,SO2,8,10,9
India,31-05-2026,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06,85.47,PM2.5,0,0,0
India,31-05-2026,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06,85.47,OZONE,13,16,15
India,31-05-2026,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94,86.12,NO2,4,19,10
India,31-05-2026,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94,86.12,SO2,3,21,12
India,31-05-2026,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",21.64,85.6,NH3,2,3,2
India,31-05-2026,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57,73.93,OZONE,15,46,25
India,31-05-2026,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",18.53,73.85,NO2,6,33,15
India,31-05-2026,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.55,73.83,NH3,1,1,1
India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,PM10,24,56,37
India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,NO2,3,7,4
India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,SO2,3,7,5
India,31-05-2026,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5,74.36,OZONE,10,32,17
India,31-05-2026,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.63,75.91,PM10,26,86,49
India,31-05-2026,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65,75.91,SO2,1,3,2
India,31-05-2026,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65,75.91,CO,6,76,13
India,31-05-2026,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.92,74.78,OZONE,28,35,31
India,31-05-2026,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",19.23,73.08,CO,6,18,13
India,31-05-2026,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",19.71,77.15,CO,10,16,11
India,31-05-2026,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21,75.57,PM10,32,84,57
India,31-05-2026,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16.69,74.25,PM10,15,53,34
India,31-05-2026,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16.69,74.25,NH3,3,4,3
