AQI_ID,Location_ID,country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
A206,L8,India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,CO,62,185,123
A207,L8,India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,PM10,31,209,73
A208,L8,India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,NO2,23,64,40
A209,L8,India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,NH3,5,8,7
A210,L8,India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,NO2,5,28,11
A211,L8,India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,NH3,1,2,1
A212,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,PM10,58,438,135
A213,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,OZONE,9,55,20
A214,L46,India,31-05-2026,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.98,72.55,NH3,4,11,6
A215,L46,India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,SO2,16,115,72
A216,L46,India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,SO2,3,5,4
A217,L46,India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,NO2,20,54,27
A218,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,NH3,8,15,12
A219,L8,India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,PM2.5,18,67,33
A220,L8,India,31-05-2026,Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.57,76.93,OZONE,16,60,33
A221,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,PM2.5,32,72,49
A222,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,NO2,6,23,13
A223,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,SO2,7,77,13
A224,L8,India,31-05-2026,Delhi,Delhi,"North Campus, DU, Delhi - IITM",28.66,77.16,PM2.5,6,210,45
A225,L8,India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,NO2,10,69,27
A226,L64,India,31-05-2026,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",21.22,72.83,PM10,57,115,91
A227,L64,India,31-05-2026,Gujarat,Surat,"Science Center, Surat - SMC",21.17,72.8,NO2,15,16,15
A228,L65,India,31-05-2026,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",22.32,73.22,NO2,7,9,8
A229,L65,India,31-05-2026,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",22.32,73.22,SO2,6,9,8
A230,L66,India,31-05-2026,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.97,72.64,NO2,13,23,17
A231,L67,India,31-05-2026,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",30.38,76.78,NH3,4,12,6
A232,L68,India,31-05-2026,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52,76.37,PM10,2,270,86
A233,L68,India,31-05-2026,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52,76.37,SO2,10,14,12
A234,L69,India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,PM10,161,168,165
A235,L69,India,31-05-2026,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",29.03,77.06,NH3,10,10,10
A236,L70,India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,PM2.5,37,300,62
A237,L70,India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,NH3,1,6,3
A238,L70,India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,SO2,9,15,12
A239,L70,India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,CO,15,52,43
A240,L70,India,31-05-2026,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.15,77.29,OZONE,22,44,35
A241,L71,India,31-05-2026,Jammu & Kashmir,Pampore,"Khrew, Pampore - JKPCC",34.03,75.01,PM10,22,62,44
A242,L72,India,31-05-2026,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",34.07,74.82,PM10,22,43,28
A243,L72,India,31-05-2026,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",34.07,74.82,CO,9,27,15
A244,L73,India,31-05-2026,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.81,86.44,SO2,0,0,0
A245,L73,India,31-05-2026,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.81,86.44,CO,2,109,9
A246,L74,India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,PM2.5,53,91,63
A247,L74,India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,NO2,8,8,8
A248,L74,India,31-05-2026,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",23.71,86.41,SO2,0,0,0
A249,L75,India,31-05-2026,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.17,75.66,OZONE,25,26,25
A250,L76,India,31-05-2026,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",15.89,74.54,SO2,46,58,53
A251,L77,India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,PM10,34,88,56
A252,L77,India,31-05-2026,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.86,75.32,SO2,7,18,13
A253,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,PM10,53,82,66
A254,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,NO2,19,24,22
A255,L78,India,31-05-2026,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16,73.23,CO,34,43,38
A256,L79,India,31-05-2026,Maharashtra,Beed,"Bir, Beed - MPCB",18.99,75.75,SO2,1,2,1
A257,L79,India,31-05-2026,Maharashtra,Beed,"Bir, Beed - MPCB",18.99,75.75,CO,12,32,14
A258,L80,India,31-05-2026,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.02,73.04,NO2,0,0,0
A259,L80,India,31-05-2026,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.02,73.04,SO2,0,0,0
A260,L81,India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,PM10,63,139,87
A261,L81,India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,NO2,14,31,20
A262,L81,India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,SO2,3,12,7
A263,L81,India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,CO,16,42,38
A264,L81,India,31-05-2026,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.31,73.06,OZONE,12,97,36
A265,L82,India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,PM10,37,55,46
A266,L82,India,31-05-2026,Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.79,72.76,OZONE,21,27,24
A267,L83,India,31-05-2026,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.96,79.3,PM2.5,40,63,50
A268,L83,India,31-05-2026,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.96,79.3,CO,20,28,23
A269,L83,India,31-05-2026,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.98,79.23,NO2,14,15,14
A270,L83,India,31-05-2026,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.98,79.23,SO2,5,34,13
A271,L84,India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,NH3,1,1,1
A272,L84,India,31-05-2026,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.43,77.73,CO,2,18,13
A273,L85,India,31-05-2026,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.33,75.8,SO2,0,0,0
A274,L86,India,31-05-2026,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15.46,75.01,NO2,23,29,27
A275,L87,India,31-05-2026,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",15.41,75.64,PM2.5,5,143,15
A276,L88,India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,PM2.5,38,44,40
A277,L88,India,31-05-2026,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.37,75.12,NH3,1,3,2
A278,L89,India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,PM10,33,68,48
A279,L89,India,31-05-2026,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.34,76.85,SO2,3,7,4
A280,L90,India,31-05-2026,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15.35,76.18,NH3,1,3,3
A281,L91,India,31-05-2026,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.42,75.74,PM10,20,31,27
A282,L91,India,31-05-2026,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.42,75.74,CO,10,20,15
A283,L92,India,31-05-2026,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.89,74.85,NO2,7,13,9
A284,L92,India,31-05-2026,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.89,74.85,OZONE,37,37,37
A285,L93,India,31-05-2026,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21,76.37,NO2,16,19,17
A286,L93,India,31-05-2026,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12.21,76.37,SO2,2,5,3
A287,L94,India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,PM10,70,71,70
A288,L94,India,31-05-2026,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58,80.85,SO2,18,19,18
A289,L95,India,31-05-2026,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.11,82.65,PM10,39,191,113
A290,L96,India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,PM10,22,125,58
A291,L96,India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,NO2,22,52,36
A292,L96,India,31-05-2026,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.16,75.8,OZONE,29,85,43
A293,L97,India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,PM10,26,67,36
A294,L97,India,31-05-2026,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.1,74.73,OZONE,12,75,26
A295,L98,India,31-05-2026,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.72,77,CO,17,36,18
A296,L99,India,31-05-2026,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",19.22,73.2,NO2,12,27,20
A297,L100,India,31-05-2026,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.94,77.79,NH3,3,8,5
A298,L100,India,31-05-2026,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.94,77.79,SO2,8,9,8
A299,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.16,79.97,CO,24,47,33
A300,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,PM10,40,128,65
A301,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,NO2,11,38,19
A302,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,SO2,18,28,24
A303,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.14,79.92,CO,10,34,17
A304,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",23.17,79.93,SO2,2,6,4
A305,L101,India,31-05-2026,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.22,79.96,CO,38,96,42
A306,L102,India,31-05-2026,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.5,80.23,NO2,11,24,17
A307,L103,India,31-05-2026,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.11,77.51,NO2,15,72,44
A308,L104,India,31-05-2026,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.33,75.05,PM10,9,133,79
A309,L105,India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,NH3,1,1,1
A310,L105,India,31-05-2026,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",23.84,78.76,CO,24,38,30
A311,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.23,77.4,SO2,7,24,15
A312,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.23,77.4,CO,2,62,22
A313,L107,India,31-05-2026,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.97,76.06,OZONE,10,120,32
A314,L108,India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,NO2,18,83,36
A315,L108,India,31-05-2026,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.2,78.19,OZONE,59,128,66
A316,L108,India,31-05-2026,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.2,78.15,NO2,49,71,58
A317,L108,India,31-05-2026,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.2,78.15,SO2,1,25,9
A318,L109,India,31-05-2026,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.73,75.81,PM10,20,120,59
A319,L109,India,31-05-2026,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.73,75.81,CO,43,49,46
A320,L109,India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,PM10,9,55,30
A321,L109,India,31-05-2026,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.75,75.89,CO,16,30,29
A322,L109,India,31-05-2026,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.71,75.88,SO2,2,3,3
A323,L109,India,31-05-2026,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.71,75.88,CO,17,32,18
A324,L110,India,31-05-2026,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.91,77.6,NO2,19,20,19
A325,L110,India,31-05-2026,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.94,77.68,PM10,29,65,46
A326,L110,India,31-05-2026,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.94,77.68,NH3,0,0,0
A327,L110,India,31-05-2026,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.95,77.54,PM2.5,8,37,20
A328,L110,India,31-05-2026,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.94,77.59,PM10,10,63,31
A329,L110,India,31-05-2026,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.92,77.58,SO2,14,35,23
A330,L110,India,31-05-2026,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.92,77.58,CO,8,66,14
A331,L110,India,31-05-2026,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.03,77.49,NH3,3,4,3
A332,L110,India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,PM2.5,3,98,35
A333,L110,India,31-05-2026,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.92,77.5,NH3,3,4,4
A334,L111,India,31-05-2026,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55,76.56,CO,15,25,22
A335,L112,India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,PM2.5,0,0,0
A336,L112,India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,PM10,0,0,0
A337,L112,India,31-05-2026,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.73,77.3,NH3,0,0,0
A338,L113,India,31-05-2026,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.56,SO2,3,7,7
A339,L113,India,31-05-2026,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.56,CO,14,32,25
A340,L114,India,31-05-2026,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",8.88,76.61,SO2,2,3,2
A341,L115,India,31-05-2026,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.56,76.89,PM10,0,0,0
A342,L115,India,31-05-2026,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.51,76.94,NO2,0,0,0
A343,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,PM2.5,3,55,20
A344,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,PM10,20,500,77
A345,L106,India,31-05-2026,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.21,77.43,NH3,5,6,6
A346,L116,India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,CO,7,20,16
A347,L117,India,31-05-2026,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",28.06,76.11,OZONE,11,54,29
A348,L118,India,31-05-2026,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",28.15,77.33,PM10,80,86,83
A349,L119,India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,PM2.5,26,286,94
A350,L119,India,31-05-2026,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",28.32,76.91,CO,4,53,39
A351,L120,India,31-05-2026,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",30.71,76.85,PM2.5,15,91,48
A352,L120,India,31-05-2026,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",30.71,76.85,CO,10,56,16
A353,L121,India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,NH3,2,3,2
A354,L121,India,31-05-2026,Haryana,Panipat,"Sector-18, Panipat - HSPCB",29.43,76.97,CO,27,42,38
A355,L122,India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,NO2,5,58,14
A356,L122,India,31-05-2026,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.4,76.57,SO2,4,6,5
A357,L123,India,31-05-2026,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.3,72.84,SO2,5,9,7
A358,L124,India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.05,72.85,PM10,0,0,0
A359,L124,India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.05,72.85,NH3,0,0,0
A360,L124,India,31-05-2026,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.07,72.86,OZONE,3,41,12
A361,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,PM2.5,15,55,33
A362,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,NH3,1,1,1
A363,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23,72.87,CO,10,37,22
A364,L124,India,31-05-2026,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.22,72.87,PM2.5,7,105,20
A365,L124,India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,PM10,40,99,66
A366,L124,India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,NH3,1,4,2
A367,L124,India,31-05-2026,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.98,72.84,SO2,1,9,4
A368,L124,India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,NO2,11,21,15
A369,L124,India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,NH3,5,8,6
A370,L124,India,31-05-2026,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11,72.86,OZONE,4,41,23
A371,L124,India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,PM2.5,18,39,27
A372,L124,India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,PM10,33,53,42
A373,L124,India,31-05-2026,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.04,72.9,OZONE,5,33,13
A374,L124,India,31-05-2026,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.1,72.87,PM10,21,38,29
A375,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",19.11,73.01,OZONE,7,15,10
A376,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.01,73.02,NO2,59,59,59
A377,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.01,73.02,SO2,0,0,0
A378,L125,India,31-05-2026,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",19.06,73.02,PM2.5,26,50,36
A379,L126,India,31-05-2026,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",19.27,76.76,CO,8,14,11
A380,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",18.64,73.85,NO2,9,24,15
A381,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18.64,73.82,NO2,0,0,0
A382,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",18.59,73.78,NO2,9,29,17
A383,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.61,73.8,OZONE,9,38,18
A384,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.62,73.77,PM10,76,97,85
A385,L127,India,31-05-2026,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.62,73.77,SO2,1,1,1
A386,L128,India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,PM10,27,106,59
A387,L128,India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,NO2,19,27,22
A388,L128,India,31-05-2026,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.46,73.85,CO,24,47,29
A389,L128,India,31-05-2026,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",18.45,73.85,NO2,0,0,0
A390,L128,India,31-05-2026,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57,73.93,PM2.5,17,57,36
A391,L124,India,31-05-2026,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.1,72.87,SO2,7,8,7
A392,L124,India,31-05-2026,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.05,72.92,PM10,0,0,0
A393,L124,India,31-05-2026,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.05,72.92,CO,0,0,0
A394,L124,India,31-05-2026,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.22,72.83,NH3,1,3,2
A395,L124,India,31-05-2026,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.22,72.83,OZONE,20,78,45
A396,L124,India,31-05-2026,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.06,72.85,NO2,0,0,0
A397,L124,India,31-05-2026,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.06,72.85,SO2,2,3,3
A398,L124,India,31-05-2026,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.17,72.92,NH3,2,3,2
A399,L124,India,31-05-2026,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.09,72.89,NO2,6,7,6
A400,L124,India,31-05-2026,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.09,72.89,SO2,29,29,29
A401,L124,India,31-05-2026,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.2,72.82,NH3,2,3,3
A402,L124,India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,PM2.5,25,49,34
A403,L124,India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,PM10,41,58,49
A404,L124,India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,NO2,11,24,14
A405,L124,India,31-05-2026,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.97,72.84,NH3,3,4,4
A406,L124,India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,PM10,0,0,0
A407,L124,India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,NH3,5,5,5
A408,L124,India,31-05-2026,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",19.18,72.94,SO2,0,0,0
A409,L124,India,31-05-2026,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",18.9,72.81,PM10,44,65,52
A410,L129,India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,CO,23,23,23
A411,L129,India,31-05-2026,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.22,72.96,OZONE,35,70,48
